"Family_ID","Survey_Year","ID_number","Race","Race_2nd","Head_Wife_Status","Paying_Rent_Scale","Fall_Winter_Residence","Summer_Residence","Enrollment_Status","Return_School","Financial_Responsibility_Scale","Own_Bills_Scale","Managing_Money_Scale","Worry_Money","Marital_Status","Help_House","House_Amount","Help_Bills","Bills_Amount","Help_Tuition","Tuition_Amount","Help_Personal_Loan","Help_Personal_Loan_Amount","Help_Personal_Vehicle","Personal_Vehicle_Amount","Help_Rent_Mortgage","Rent_Mortgage_Amount","Gifts_Inheritance","Help_Other","CantAfford_College","Gifts_Inheritance_1","Gifts_Inheritance_2","Gifts_Inheritance_3","Help_Other_Amount","Help_House_Amount_Parents","Help_House_Percent_Parents","Help_Bills_Amount_Parents","Help_Bills_Percent_Parents","Help_Tuition_Amount_Parents","Help_Tuition_Percent_Parents","Help_Student_Loan","Student_Loan_Amount","Help_Student_Loan_Amount_Parents","Help_Student_Loan_Percent_Parents","Help_Personal_Vehicle_Amount_Parents","Help_Personal_Vehicle_Percent_Parents","Help_Rent_Mortgage_Amount_Parents","Help_Rent_Mortgage_Percent_Parents"
486,2005,108,1,0,3,1,1,96,9,0,4,4,4,1,2,5,0,5,0,1,2000,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5123,2005,109,2,0,3,4,1,1,3,0,4,4,4,3,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,2005,110,1,0,3,1,1,96,9,0,2,2,5,3,2,5,0,1,9999998,1,1200,5,0,5,0,1,9999998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,2005,111,1,0,3,6,1,97,9,0,4,3,4,2,2,5,0,1,150,1,1100,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3089,2005,112,1,0,3,5,1,2,1,0,5,5,5,7,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,2005,113,2,0,3,1,1,96,1,0,4,2,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5717,2005,114,2,5,3,2,1,1,9,0,2,2,4,4,2,5,0,5,0,1,1e+05,5,0,1,2000,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2064,2005,115,1,0,3,2,1,1,1,0,3,1,5,6,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2393,2005,116,1,0,3,1,1,1,9,0,5,5,5,6,2,5,0,5,0,5,0,5,0,1,7000,5,0,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,2005,117,1,0,3,2,3,1,9,0,2,3,5,4,2,5,0,1,1000,1,14000,5,0,5,0,5,0,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2005,118,1,0,3,1,3,1,9,0,4,2,4,4,2,5,0,1,9999998,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3329,2005,119,1,0,3,5,2,2,1,0,4,5,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3842,2005,120,1,0,3,3,7,1,3,0,5,2,1,3,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,2005,121,1,0,3,1,1,1,9,0,3,1,5,3,2,5,0,5,0,5,0,5,0,1,2500,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,2005,122,2,0,3,5,1,97,1,0,5,5,5,7,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,2005,123,2,0,3,3,1,1,3,0,4,5,5,4,2,5,0,1,2000,5,0,1,2000,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4248,2005,124,2,0,3,2,1,1,3,0,4,3,5,3,2,5,0,1,130,5,0,5,0,1,1000,1,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,2005,125,1,0,3,6,2,2,9,0,5,5,5,3,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3743,2005,126,1,0,3,6,1,1,3,0,3,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2461,2005,127,1,0,3,2,1,1,4,1,2,2,4,6,1,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6738,2005,128,1,0,3,2,3,1,9,0,2,1,3,4,2,5,0,1,3600,1,32000,5,0,1,6000,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5369,2005,129,1,0,3,6,1,97,9,0,1,6,5,2,2,5,0,1,1500,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2945,2005,130,1,0,3,1,3,1,9,0,3,1,5,4,2,5,0,5,0,1,20000,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3674,2005,131,1,0,3,1,3,1,9,0,3,1,4,4,2,5,0,1,500,1,11000,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2733,2005,132,1,0,3,1,3,1,9,0,2,1,4,4,2,5,0,5,0,1,7000,5,0,1,12000,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5548,2005,133,2,0,3,1,1,1,3,0,4,2,4,4,2,5,0,1,500,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6805,2005,134,2,0,3,1,3,1,9,0,2,1,3,2,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,2005,135,1,0,3,1,1,1,3,0,4,5,5,3,2,5,0,5,0,5,0,5,0,5,0,1,2000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2809,2005,136,9,0,3,1,1,96,1,0,3,1,3,4,2,5,0,5,0,5,0,5,0,5,0,1,610,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5439,2005,137,1,0,3,1,1,1,3,0,2,2,5,2,2,5,0,1,800,5,0,5,0,5,0,1,750,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2464,2005,138,1,0,3,1,1,96,9,0,4,3,5,3,2,5,0,1,55,5,0,5,0,1,1800,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4526,2005,139,1,0,3,5,1,1,3,0,5,5,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1616,2005,140,1,0,3,6,1,1,4,1,4,5,5,4,2,5,0,5,0,1,800,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2724,2005,141,1,0,3,1,3,1,9,0,2,3,4,2,2,5,0,1,1000,1,40000,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3078,2005,142,1,0,3,1,2,1,9,0,2,1,4,2,2,5,0,1,9999998,1,9999998,1,500,5,0,1,6000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7586,2005,143,2,0,1,3,1,1,1,0,5,3,4,2,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2320,2005,144,2,0,3,1,3,2,9,0,3,3,3,3,2,5,0,5,0,1,3200,1,1000,1,6000,1,260,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2395,2005,145,1,0,3,1,3,1,9,0,4,5,5,3,2,5,0,1,300,1,27000,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1600,2005,146,1,0,3,1,1,97,1,0,4,3,3,6,2,5,0,1,134,5,0,5,0,1,500,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,2005,147,1,0,3,1,1,1,3,0,4,4,4,7,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2905,2005,148,9,0,3,1,1,1,9,0,2,1,4,1,2,5,0,1,3000,1,9999998,5,0,1,9999998,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4689,2005,149,1,0,3,1,2,2,9,0,2,4,5,4,2,5,0,1,1000,1,3000,5,0,1,500,1,500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3605,2005,150,1,0,3,3,3,1,9,0,3,3,4,4,2,5,0,1,200,1,7000,5,0,1,6000,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5523,2005,151,2,0,3,3,1,1,4,1,5,5,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,2005,152,2,0,3,1,1,1,3,0,4,5,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4738,2005,153,9,0,3,2,1,1,9,0,3,2,3,2,2,5,0,5,0,1,9999998,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2334,2005,154,1,0,3,2,2,1,9,0,2,2,5,4,2,5,0,1,1200,1,5000,5,0,5,0,1,300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3518,2005,155,1,0,3,1,1,1,9,0,2,2,4,4,2,5,0,1,200,1,8000,1,1500,1,2000,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4666,2005,156,1,0,3,1,1,1,9,0,2,1,2,3,2,5,0,1,9999998,1,5000,5,0,1,9999998,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1349,2005,157,1,0,3,3,2,96,9,0,4,3,4,4,2,5,0,1,400,1,5000,1,2000,5,0,1,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1879,2005,158,1,0,3,6,1,1,9,0,3,6,5,6,2,5,0,1,100,1,2000,5,0,1,4000,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3793,2005,159,1,0,3,2,3,97,9,0,2,3,3,5,2,5,0,1,700,1,2000,5,0,5,0,1,4000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2952,2005,160,1,0,3,1,3,1,11,0,3,3,4,3,2,5,0,1,2000,1,18000,5,0,1,23000,1,525,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2581,2005,161,2,0,3,5,1,1,9,0,4,5,5,3,2,5,0,1,600,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2843,2005,162,2,0,3,3,1,1,9,0,3,3,5,3,2,5,0,5,0,5,0,5,0,1,12000,5,0,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5323,2005,163,1,0,3,1,1,1,1,0,1,2,5,3,2,5,0,1,9999998,1,9999998,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2838,2005,164,1,0,3,2,3,1,9,0,3,3,3,7,2,5,0,5,0,1,8000,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3692,2005,165,1,0,3,2,1,1,9,0,3,4,4,2,2,5,0,1,400,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3048,2005,166,1,0,3,1,1,97,3,0,3,5,5,7,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4216,2005,167,1,0,3,1,1,96,9,0,3,5,5,5,2,5,0,5,0,1,2000,5,0,1,4000,1,2000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3356,2005,168,2,0,3,3,1,1,3,0,5,1,1,5,2,5,0,1,375,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5597,2005,169,2,0,3,2,3,1,9,0,2,1,4,1,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2434,2005,170,1,0,3,1,7,96,3,0,4,3,4,6,2,5,0,1,200,5,0,1,100,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5274,2005,171,1,0,3,1,1,96,4,5,4,3,5,4,2,5,0,1,250,5,0,1,500,5,0,1,9999998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,2005,172,2,0,3,3,1,96,2,0,5,5,5,4,2,1,9999998,1,150,5,0,5,0,5,0,1,9999998,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2034,2005,173,1,0,3,1,3,1,10,0,2,3,4,5,2,5,0,1,100,1,3000,5,0,5,0,1,300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5761,2005,174,2,0,3,1,1,1,9,0,1,1,5,5,2,5,0,1,500,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6403,2005,175,1,0,3,1,1,1,9,0,4,3,4,4,2,5,0,1,100,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2350,2005,176,1,2,1,1,1,1,3,0,4,5,5,2,2,5,0,5,0,5,0,1,9999998,1,800,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4977,2005,177,2,0,3,6,1,1,1,0,3,1,4,2,2,5,0,1,400,5,0,5,0,5,0,1,500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4968,2005,178,1,0,1,5,1,1,1,0,2,5,5,1,2,5,0,5,0,5,0,5,0,1,1500,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4527,2005,179,1,0,3,1,1,1,9,0,2,1,4,2,2,5,0,1,2000,1,200,5,0,1,6000,5,0,7200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3076,2005,180,2,0,1,6,2,96,1,0,3,6,5,7,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5493,2005,181,1,0,3,6,3,1,9,0,3,3,3,3,2,5,0,5,0,1,10000,5,0,1,6000,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,2005,182,2,0,3,1,1,1,9,0,1,5,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,2005,183,2,0,3,5,1,2,9,0,5,5,5,4,2,5,0,1,100,1,500,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7325,2005,184,2,0,3,1,1,3,9,0,3,3,5,6,2,5,0,5,0,5,0,5,0,1,3000,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3310,2005,185,1,0,3,1,2,97,4,1,2,1,3,4,2,5,0,1,150,1,28000,5,0,1,6000,1,300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1556,2005,186,2,0,3,4,3,1,4,1,5,5,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3385,2005,187,1,0,3,6,1,1,4,5,5,3,5,7,2,5,0,1,500,5,0,5,0,1,1800,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4919,2005,188,1,0,3,3,3,1,9,0,4,4,5,4,2,5,0,1,1500,1,6000,1,1300,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,2005,189,9,0,3,2,1,1,9,0,2,2,4,1,2,5,0,5,0,1,12000,5,0,5,0,5,0,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1153,2005,190,2,0,3,3,7,97,1,0,5,3,4,2,2,5,0,1,70,5,0,5,0,5,0,1,250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3256,2005,191,1,0,3,1,1,96,9,0,3,2,3,5,2,5,0,5,0,1,9999999,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5624,2005,192,2,0,3,1,1,1,9,0,5,2,4,3,2,5,0,5,0,5,0,5,0,1,1500,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4636,2005,193,1,0,3,1,1,96,9,0,3,3,5,4,2,5,0,1,2000,1,14000,5,0,1,26000,5,0,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6610,2005,194,1,0,1,6,2,2,1,0,5,5,5,7,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3940,2005,195,1,0,3,1,1,1,9,0,2,2,2,6,2,5,0,1,1500,1,10000,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3392,2005,196,9,0,3,1,1,1,99,5,4,1,4,5,2,5,0,5,0,5,0,5,0,1,2000,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1757,2005,197,1,0,3,2,1,96,9,0,4,3,5,7,2,5,0,1,9999998,5,0,1,50,1,3000,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4807,2005,198,2,0,3,4,3,96,9,0,5,4,4,1,2,5,0,1,1100,5,0,5,0,1,1350,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6857,2005,199,9,0,3,1,3,1,9,0,4,1,5,2,2,5,0,5,0,1,4000,5,0,5,0,1,8000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4807,2005,200,2,0,3,1,1,96,9,0,4,1,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5249,2005,201,2,0,3,1,2,1,9,0,5,4,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2642,2005,202,1,0,3,1,1,1,9,0,2,1,2,3,2,5,0,5,0,1,6000,5,0,1,9000,5,0,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3656,2005,203,1,0,3,3,3,2,9,0,4,4,5,7,2,5,0,1,1200,1,3000,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6430,2005,204,2,0,3,1,3,1,9,0,3,2,3,3,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3678,2005,205,2,0,3,3,1,3,9,0,4,3,5,6,2,5,0,5,0,5,0,5,0,1,6000,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4094,2005,206,2,0,3,4,1,96,2,0,5,4,5,3,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3893,2005,207,2,0,3,5,1,1,1,0,5,5,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5026,2005,208,2,0,3,1,1,1,9,0,2,1,4,2,2,5,0,1,80,1,6000,5,0,1,3500,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4851,2005,209,9,0,3,2,1,1,1,0,3,5,5,4,2,5,0,1,978,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6193,2005,210,2,0,1,3,7,97,9,0,5,5,5,1,2,5,0,5,0,5,0,5,0,5,0,1,9999998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5206,2005,211,1,0,3,6,1,1,9,0,3,1,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7218,2005,212,1,0,2,5,2,2,9,0,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2143,2005,213,1,0,3,5,1,2,99,1,5,5,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,2005,214,2,0,3,1,1,1,3,0,4,4,4,3,2,5,0,5,0,5,0,5,0,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1512,2005,215,1,0,3,1,1,1,4,1,4,4,5,3,2,5,0,5,0,1,9999998,1,500,1,11000,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4318,2005,216,1,0,3,5,1,1,9,0,4,5,5,1,2,5,0,1,200,5,0,5,0,1,6300,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7437,2005,217,2,0,3,2,3,1,4,1,3,2,5,3,2,5,0,1,9999998,1,10000,5,0,1,13000,1,9999998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
